book,page,negative,positive,sentiment,gutenberg_id,linenumber,chapter,word
The Wonderful Wizard of Oz,49,9,11,2,55,1839,12,as
The Wonderful Wizard of Oz,49,9,11,2,55,1839,12,dorothy's
The Wonderful Wizard of Oz,49,9,11,2,55,1839,12,dress
The Wonderful Wizard of Oz,49,9,11,2,55,1840,12,the
The Wonderful Wizard of Oz,49,9,11,2,55,1840,12,emerald
The Wonderful Wizard of Oz,49,9,11,2,55,1840,12,city
The Wonderful Wizard of Oz,49,9,11,2,55,1840,12,was
The Wonderful Wizard of Oz,49,9,11,2,55,1840,12,soon
The Wonderful Wizard of Oz,49,9,11,2,55,1840,12,left
The Wonderful Wizard of Oz,49,9,11,2,55,1840,12,far
The Wonderful Wizard of Oz,49,9,11,2,55,1840,12,behind
The Wonderful Wizard of Oz,49,9,11,2,55,1840,12,as
The Wonderful Wizard of Oz,49,9,11,2,55,1840,12,they
The Wonderful Wizard of Oz,49,9,11,2,55,1840,12,advanced
The Wonderful Wizard of Oz,49,9,11,2,55,1840,12,the
The Wonderful Wizard of Oz,49,9,11,2,55,1840,12,ground
The Wonderful Wizard of Oz,49,9,11,2,55,1841,12,became
The Wonderful Wizard of Oz,49,9,11,2,55,1841,12,rougher
The Wonderful Wizard of Oz,49,9,11,2,55,1841,12,and
The Wonderful Wizard of Oz,49,9,11,2,55,1841,12,hillier
The Wonderful Wizard of Oz,49,9,11,2,55,1841,12,for
The Wonderful Wizard of Oz,49,9,11,2,55,1841,12,there
The Wonderful Wizard of Oz,49,9,11,2,55,1841,12,were
The Wonderful Wizard of Oz,49,9,11,2,55,1841,12,no
The Wonderful Wizard of Oz,49,9,11,2,55,1841,12,farms
The Wonderful Wizard of Oz,49,9,11,2,55,1841,12,nor
The Wonderful Wizard of Oz,49,9,11,2,55,1841,12,houses
The Wonderful Wizard of Oz,49,9,11,2,55,1841,12,in
The Wonderful Wizard of Oz,49,9,11,2,55,1841,12,this
The Wonderful Wizard of Oz,49,9,11,2,55,1842,12,country
The Wonderful Wizard of Oz,49,9,11,2,55,1842,12,of
The Wonderful Wizard of Oz,49,9,11,2,55,1842,12,the
The Wonderful Wizard of Oz,49,9,11,2,55,1842,12,west
The Wonderful Wizard of Oz,49,9,11,2,55,1842,12,and
The Wonderful Wizard of Oz,49,9,11,2,55,1842,12,the
The Wonderful Wizard of Oz,49,9,11,2,55,1842,12,ground
The Wonderful Wizard of Oz,49,9,11,2,55,1842,12,was
The Wonderful Wizard of Oz,49,9,11,2,55,1842,12,untilled
The Wonderful Wizard of Oz,49,9,11,2,55,1843,12,in
The Wonderful Wizard of Oz,49,9,11,2,55,1843,12,the
The Wonderful Wizard of Oz,49,9,11,2,55,1843,12,afternoon
The Wonderful Wizard of Oz,49,9,11,2,55,1843,12,the
The Wonderful Wizard of Oz,49,9,11,2,55,1843,12,sun
The Wonderful Wizard of Oz,49,9,11,2,55,1843,12,shone
The Wonderful Wizard of Oz,49,9,11,2,55,1843,12,hot
The Wonderful Wizard of Oz,49,9,11,2,55,1843,12,in
The Wonderful Wizard of Oz,49,9,11,2,55,1843,12,their
The Wonderful Wizard of Oz,49,9,11,2,55,1843,12,faces
The Wonderful Wizard of Oz,49,9,11,2,55,1843,12,for
The Wonderful Wizard of Oz,49,9,11,2,55,1843,12,there
The Wonderful Wizard of Oz,49,9,11,2,55,1843,12,were
The Wonderful Wizard of Oz,49,9,11,2,55,1843,12,no
The Wonderful Wizard of Oz,49,9,11,2,55,1844,12,trees
The Wonderful Wizard of Oz,49,9,11,2,55,1844,12,to
The Wonderful Wizard of Oz,49,9,11,2,55,1844,12,offer
The Wonderful Wizard of Oz,49,9,11,2,55,1844,12,them
The Wonderful Wizard of Oz,49,9,11,2,55,1844,12,shade
The Wonderful Wizard of Oz,49,9,11,2,55,1844,12,so
The Wonderful Wizard of Oz,49,9,11,2,55,1844,12,that
The Wonderful Wizard of Oz,49,9,11,2,55,1844,12,before
The Wonderful Wizard of Oz,49,9,11,2,55,1844,12,night
The Wonderful Wizard of Oz,49,9,11,2,55,1844,12,dorothy
The Wonderful Wizard of Oz,49,9,11,2,55,1844,12,and
The Wonderful Wizard of Oz,49,9,11,2,55,1844,12,toto
The Wonderful Wizard of Oz,49,9,11,2,55,1844,12,and
The Wonderful Wizard of Oz,49,9,11,2,55,1845,12,the
The Wonderful Wizard of Oz,49,9,11,2,55,1845,12,lion
The Wonderful Wizard of Oz,49,9,11,2,55,1845,12,were
The Wonderful Wizard of Oz,49,9,11,2,55,1845,12,tired
The Wonderful Wizard of Oz,49,9,11,2,55,1845,12,and
The Wonderful Wizard of Oz,49,9,11,2,55,1845,12,lay
The Wonderful Wizard of Oz,49,9,11,2,55,1845,12,down
The Wonderful Wizard of Oz,49,9,11,2,55,1845,12,upon
The Wonderful Wizard of Oz,49,9,11,2,55,1845,12,the
The Wonderful Wizard of Oz,49,9,11,2,55,1845,12,grass
The Wonderful Wizard of Oz,49,9,11,2,55,1845,12,and
The Wonderful Wizard of Oz,49,9,11,2,55,1845,12,fell
The Wonderful Wizard of Oz,49,9,11,2,55,1845,12,asleep
The Wonderful Wizard of Oz,49,9,11,2,55,1845,12,with
The Wonderful Wizard of Oz,49,9,11,2,55,1846,12,the
The Wonderful Wizard of Oz,49,9,11,2,55,1846,12,woodman
The Wonderful Wizard of Oz,49,9,11,2,55,1846,12,and
The Wonderful Wizard of Oz,49,9,11,2,55,1846,12,the
The Wonderful Wizard of Oz,49,9,11,2,55,1846,12,scarecrow
The Wonderful Wizard of Oz,49,9,11,2,55,1846,12,keeping
The Wonderful Wizard of Oz,49,9,11,2,55,1846,12,watch
The Wonderful Wizard of Oz,49,9,11,2,55,1847,12,now
The Wonderful Wizard of Oz,49,9,11,2,55,1847,12,the
The Wonderful Wizard of Oz,49,9,11,2,55,1847,12,wicked
The Wonderful Wizard of Oz,49,9,11,2,55,1847,12,witch
The Wonderful Wizard of Oz,49,9,11,2,55,1847,12,of
The Wonderful Wizard of Oz,49,9,11,2,55,1847,12,the
The Wonderful Wizard of Oz,49,9,11,2,55,1847,12,west
The Wonderful Wizard of Oz,49,9,11,2,55,1847,12,had
The Wonderful Wizard of Oz,49,9,11,2,55,1847,12,but
The Wonderful Wizard of Oz,49,9,11,2,55,1847,12,one
The Wonderful Wizard of Oz,49,9,11,2,55,1847,12,eye
The Wonderful Wizard of Oz,49,9,11,2,55,1847,12,yet
The Wonderful Wizard of Oz,49,9,11,2,55,1847,12,that
The Wonderful Wizard of Oz,49,9,11,2,55,1847,12,was
The Wonderful Wizard of Oz,49,9,11,2,55,1847,12,as
The Wonderful Wizard of Oz,49,9,11,2,55,1848,12,powerful
The Wonderful Wizard of Oz,49,9,11,2,55,1848,12,as
The Wonderful Wizard of Oz,49,9,11,2,55,1848,12,a
The Wonderful Wizard of Oz,49,9,11,2,55,1848,12,telescope
The Wonderful Wizard of Oz,49,9,11,2,55,1848,12,and
The Wonderful Wizard of Oz,49,9,11,2,55,1848,12,could
The Wonderful Wizard of Oz,49,9,11,2,55,1848,12,see
The Wonderful Wizard of Oz,49,9,11,2,55,1848,12,everywhere
The Wonderful Wizard of Oz,49,9,11,2,55,1848,12,so
The Wonderful Wizard of Oz,49,9,11,2,55,1848,12,as
The Wonderful Wizard of Oz,49,9,11,2,55,1848,12,she
The Wonderful Wizard of Oz,49,9,11,2,55,1848,12,sat
The Wonderful Wizard of Oz,49,9,11,2,55,1848,12,in
The Wonderful Wizard of Oz,49,9,11,2,55,1849,12,the
The Wonderful Wizard of Oz,49,9,11,2,55,1849,12,door
The Wonderful Wizard of Oz,49,9,11,2,55,1849,12,of
The Wonderful Wizard of Oz,49,9,11,2,55,1849,12,her
The Wonderful Wizard of Oz,49,9,11,2,55,1849,12,castle
The Wonderful Wizard of Oz,49,9,11,2,55,1849,12,she
The Wonderful Wizard of Oz,49,9,11,2,55,1849,12,happened
The Wonderful Wizard of Oz,49,9,11,2,55,1849,12,to
The Wonderful Wizard of Oz,49,9,11,2,55,1849,12,look
The Wonderful Wizard of Oz,49,9,11,2,55,1849,12,around
The Wonderful Wizard of Oz,49,9,11,2,55,1849,12,and
The Wonderful Wizard of Oz,49,9,11,2,55,1849,12,saw
The Wonderful Wizard of Oz,49,9,11,2,55,1849,12,dorothy
The Wonderful Wizard of Oz,50,13,11,-2,55,1850,12,lying
The Wonderful Wizard of Oz,50,13,11,-2,55,1850,12,asleep
The Wonderful Wizard of Oz,50,13,11,-2,55,1850,12,with
The Wonderful Wizard of Oz,50,13,11,-2,55,1850,12,her
The Wonderful Wizard of Oz,50,13,11,-2,55,1850,12,friends
The Wonderful Wizard of Oz,50,13,11,-2,55,1850,12,all
The Wonderful Wizard of Oz,50,13,11,-2,55,1850,12,about
The Wonderful Wizard of Oz,50,13,11,-2,55,1850,12,her
The Wonderful Wizard of Oz,50,13,11,-2,55,1850,12,they
The Wonderful Wizard of Oz,50,13,11,-2,55,1850,12,were
The Wonderful Wizard of Oz,50,13,11,-2,55,1850,12,a
The Wonderful Wizard of Oz,50,13,11,-2,55,1850,12,long
The Wonderful Wizard of Oz,50,13,11,-2,55,1851,12,distance
The Wonderful Wizard of Oz,50,13,11,-2,55,1851,12,off
The Wonderful Wizard of Oz,50,13,11,-2,55,1851,12,but
The Wonderful Wizard of Oz,50,13,11,-2,55,1851,12,the
The Wonderful Wizard of Oz,50,13,11,-2,55,1851,12,wicked
The Wonderful Wizard of Oz,50,13,11,-2,55,1851,12,witch
The Wonderful Wizard of Oz,50,13,11,-2,55,1851,12,was
The Wonderful Wizard of Oz,50,13,11,-2,55,1851,12,angry
The Wonderful Wizard of Oz,50,13,11,-2,55,1851,12,to
The Wonderful Wizard of Oz,50,13,11,-2,55,1851,12,find
The Wonderful Wizard of Oz,50,13,11,-2,55,1851,12,them
The Wonderful Wizard of Oz,50,13,11,-2,55,1851,12,in
The Wonderful Wizard of Oz,50,13,11,-2,55,1851,12,her
The Wonderful Wizard of Oz,50,13,11,-2,55,1852,12,country
The Wonderful Wizard of Oz,50,13,11,-2,55,1852,12,so
The Wonderful Wizard of Oz,50,13,11,-2,55,1852,12,she
The Wonderful Wizard of Oz,50,13,11,-2,55,1852,12,blew
The Wonderful Wizard of Oz,50,13,11,-2,55,1852,12,upon
The Wonderful Wizard of Oz,50,13,11,-2,55,1852,12,a
The Wonderful Wizard of Oz,50,13,11,-2,55,1852,12,silver
The Wonderful Wizard of Oz,50,13,11,-2,55,1852,12,whistle
The Wonderful Wizard of Oz,50,13,11,-2,55,1852,12,that
The Wonderful Wizard of Oz,50,13,11,-2,55,1852,12,hung
The Wonderful Wizard of Oz,50,13,11,-2,55,1852,12,around
The Wonderful Wizard of Oz,50,13,11,-2,55,1852,12,her
The Wonderful Wizard of Oz,50,13,11,-2,55,1852,12,neck
The Wonderful Wizard of Oz,50,13,11,-2,55,1853,12,at
The Wonderful Wizard of Oz,50,13,11,-2,55,1853,12,once
The Wonderful Wizard of Oz,50,13,11,-2,55,1853,12,there
The Wonderful Wizard of Oz,50,13,11,-2,55,1853,12,came
The Wonderful Wizard of Oz,50,13,11,-2,55,1853,12,running
The Wonderful Wizard of Oz,50,13,11,-2,55,1853,12,to
The Wonderful Wizard of Oz,50,13,11,-2,55,1853,12,her
The Wonderful Wizard of Oz,50,13,11,-2,55,1853,12,from
The Wonderful Wizard of Oz,50,13,11,-2,55,1853,12,all
The Wonderful Wizard of Oz,50,13,11,-2,55,1853,12,directions
The Wonderful Wizard of Oz,50,13,11,-2,55,1853,12,a
The Wonderful Wizard of Oz,50,13,11,-2,55,1853,12,pack
The Wonderful Wizard of Oz,50,13,11,-2,55,1853,12,of
The Wonderful Wizard of Oz,50,13,11,-2,55,1853,12,great
The Wonderful Wizard of Oz,50,13,11,-2,55,1854,12,wolves
The Wonderful Wizard of Oz,50,13,11,-2,55,1854,12,they
The Wonderful Wizard of Oz,50,13,11,-2,55,1854,12,had
The Wonderful Wizard of Oz,50,13,11,-2,55,1854,12,long
The Wonderful Wizard of Oz,50,13,11,-2,55,1854,12,legs
The Wonderful Wizard of Oz,50,13,11,-2,55,1854,12,and
The Wonderful Wizard of Oz,50,13,11,-2,55,1854,12,fierce
The Wonderful Wizard of Oz,50,13,11,-2,55,1854,12,eyes
The Wonderful Wizard of Oz,50,13,11,-2,55,1854,12,and
The Wonderful Wizard of Oz,50,13,11,-2,55,1854,12,sharp
The Wonderful Wizard of Oz,50,13,11,-2,55,1854,12,teeth
The Wonderful Wizard of Oz,50,13,11,-2,55,1855,12,go
The Wonderful Wizard of Oz,50,13,11,-2,55,1855,12,to
The Wonderful Wizard of Oz,50,13,11,-2,55,1855,12,those
The Wonderful Wizard of Oz,50,13,11,-2,55,1855,12,people
The Wonderful Wizard of Oz,50,13,11,-2,55,1855,12,said
The Wonderful Wizard of Oz,50,13,11,-2,55,1855,12,the
The Wonderful Wizard of Oz,50,13,11,-2,55,1855,12,witch
The Wonderful Wizard of Oz,50,13,11,-2,55,1855,12,and
The Wonderful Wizard of Oz,50,13,11,-2,55,1855,12,tear
The Wonderful Wizard of Oz,50,13,11,-2,55,1855,12,them
The Wonderful Wizard of Oz,50,13,11,-2,55,1855,12,to
The Wonderful Wizard of Oz,50,13,11,-2,55,1855,12,pieces
The Wonderful Wizard of Oz,50,13,11,-2,55,1856,12,are
The Wonderful Wizard of Oz,50,13,11,-2,55,1856,12,you
The Wonderful Wizard of Oz,50,13,11,-2,55,1856,12,not
The Wonderful Wizard of Oz,50,13,11,-2,55,1856,12,going
The Wonderful Wizard of Oz,50,13,11,-2,55,1856,12,to
The Wonderful Wizard of Oz,50,13,11,-2,55,1856,12,make
The Wonderful Wizard of Oz,50,13,11,-2,55,1856,12,them
The Wonderful Wizard of Oz,50,13,11,-2,55,1856,12,your
The Wonderful Wizard of Oz,50,13,11,-2,55,1856,12,slaves
The Wonderful Wizard of Oz,50,13,11,-2,55,1856,12,asked
The Wonderful Wizard of Oz,50,13,11,-2,55,1856,12,the
The Wonderful Wizard of Oz,50,13,11,-2,55,1856,12,leader
The Wonderful Wizard of Oz,50,13,11,-2,55,1856,12,of
The Wonderful Wizard of Oz,50,13,11,-2,55,1856,12,the
The Wonderful Wizard of Oz,50,13,11,-2,55,1857,12,wolves
The Wonderful Wizard of Oz,50,13,11,-2,55,1858,12,no
The Wonderful Wizard of Oz,50,13,11,-2,55,1858,12,she
The Wonderful Wizard of Oz,50,13,11,-2,55,1858,12,answered
The Wonderful Wizard of Oz,50,13,11,-2,55,1858,12,one
The Wonderful Wizard of Oz,50,13,11,-2,55,1858,12,is
The Wonderful Wizard of Oz,50,13,11,-2,55,1858,12,of
The Wonderful Wizard of Oz,50,13,11,-2,55,1858,12,tin
The Wonderful Wizard of Oz,50,13,11,-2,55,1858,12,and
The Wonderful Wizard of Oz,50,13,11,-2,55,1858,12,one
The Wonderful Wizard of Oz,50,13,11,-2,55,1858,12,of
The Wonderful Wizard of Oz,50,13,11,-2,55,1858,12,straw
The Wonderful Wizard of Oz,50,13,11,-2,55,1858,12,one
The Wonderful Wizard of Oz,50,13,11,-2,55,1858,12,is
The Wonderful Wizard of Oz,50,13,11,-2,55,1858,12,a
The Wonderful Wizard of Oz,50,13,11,-2,55,1858,12,girl
The Wonderful Wizard of Oz,50,13,11,-2,55,1858,12,and
The Wonderful Wizard of Oz,50,13,11,-2,55,1859,12,another
The Wonderful Wizard of Oz,50,13,11,-2,55,1859,12,a
The Wonderful Wizard of Oz,50,13,11,-2,55,1859,12,lion
The Wonderful Wizard of Oz,50,13,11,-2,55,1859,12,none
The Wonderful Wizard of Oz,50,13,11,-2,55,1859,12,of
The Wonderful Wizard of Oz,50,13,11,-2,55,1859,12,them
The Wonderful Wizard of Oz,50,13,11,-2,55,1859,12,is
The Wonderful Wizard of Oz,50,13,11,-2,55,1859,12,fit
The Wonderful Wizard of Oz,50,13,11,-2,55,1859,12,to
The Wonderful Wizard of Oz,50,13,11,-2,55,1859,12,work
The Wonderful Wizard of Oz,50,13,11,-2,55,1859,12,so
The Wonderful Wizard of Oz,50,13,11,-2,55,1859,12,you
The Wonderful Wizard of Oz,50,13,11,-2,55,1859,12,may
The Wonderful Wizard of Oz,50,13,11,-2,55,1859,12,tear
The Wonderful Wizard of Oz,50,13,11,-2,55,1859,12,them
The Wonderful Wizard of Oz,50,13,11,-2,55,1859,12,into
The Wonderful Wizard of Oz,50,13,11,-2,55,1860,12,small
The Wonderful Wizard of Oz,50,13,11,-2,55,1860,12,pieces
The Wonderful Wizard of Oz,50,13,11,-2,55,1861,12,very
The Wonderful Wizard of Oz,50,13,11,-2,55,1861,12,well
The Wonderful Wizard of Oz,50,13,11,-2,55,1861,12,said
The Wonderful Wizard of Oz,50,13,11,-2,55,1861,12,the
The Wonderful Wizard of Oz,50,13,11,-2,55,1861,12,wolf
The Wonderful Wizard of Oz,50,13,11,-2,55,1861,12,and
The Wonderful Wizard of Oz,50,13,11,-2,55,1861,12,he
The Wonderful Wizard of Oz,50,13,11,-2,55,1861,12,dashed
The Wonderful Wizard of Oz,50,13,11,-2,55,1861,12,away
The Wonderful Wizard of Oz,50,13,11,-2,55,1861,12,at
The Wonderful Wizard of Oz,50,13,11,-2,55,1861,12,full
The Wonderful Wizard of Oz,50,13,11,-2,55,1861,12,speed
The Wonderful Wizard of Oz,50,13,11,-2,55,1861,12,followed
The Wonderful Wizard of Oz,50,13,11,-2,55,1862,12,by
The Wonderful Wizard of Oz,50,13,11,-2,55,1862,12,the
The Wonderful Wizard of Oz,50,13,11,-2,55,1862,12,others
The Wonderful Wizard of Oz,50,13,11,-2,55,1863,12,it
The Wonderful Wizard of Oz,50,13,11,-2,55,1863,12,was
The Wonderful Wizard of Oz,50,13,11,-2,55,1863,12,lucky
The Wonderful Wizard of Oz,50,13,11,-2,55,1863,12,the
The Wonderful Wizard of Oz,50,13,11,-2,55,1863,12,scarecrow
The Wonderful Wizard of Oz,50,13,11,-2,55,1863,12,and
The Wonderful Wizard of Oz,50,13,11,-2,55,1863,12,the
The Wonderful Wizard of Oz,50,13,11,-2,55,1863,12,woodman
The Wonderful Wizard of Oz,50,13,11,-2,55,1863,12,were
The Wonderful Wizard of Oz,50,13,11,-2,55,1863,12,wide
The Wonderful Wizard of Oz,50,13,11,-2,55,1863,12,awake
The Wonderful Wizard of Oz,50,13,11,-2,55,1863,12,and
The Wonderful Wizard of Oz,50,13,11,-2,55,1863,12,heard
The Wonderful Wizard of Oz,50,13,11,-2,55,1864,12,the
The Wonderful Wizard of Oz,50,13,11,-2,55,1864,12,wolves
The Wonderful Wizard of Oz,50,13,11,-2,55,1864,12,coming
The Wonderful Wizard of Oz,50,13,11,-2,55,1865,12,this
The Wonderful Wizard of Oz,50,13,11,-2,55,1865,12,is
The Wonderful Wizard of Oz,50,13,11,-2,55,1865,12,my
The Wonderful Wizard of Oz,50,13,11,-2,55,1865,12,fight
The Wonderful Wizard of Oz,50,13,11,-2,55,1865,12,said
The Wonderful Wizard of Oz,50,13,11,-2,55,1865,12,the
The Wonderful Wizard of Oz,50,13,11,-2,55,1865,12,woodman
The Wonderful Wizard of Oz,50,13,11,-2,55,1865,12,so
The Wonderful Wizard of Oz,50,13,11,-2,55,1865,12,get
The Wonderful Wizard of Oz,50,13,11,-2,55,1865,12,behind
The Wonderful Wizard of Oz,50,13,11,-2,55,1865,12,me
The Wonderful Wizard of Oz,50,13,11,-2,55,1865,12,and
The Wonderful Wizard of Oz,50,13,11,-2,55,1865,12,i
The Wonderful Wizard of Oz,50,13,11,-2,55,1865,12,will
The Wonderful Wizard of Oz,50,13,11,-2,55,1865,12,meet
The Wonderful Wizard of Oz,50,13,11,-2,55,1866,12,them
The Wonderful Wizard of Oz,50,13,11,-2,55,1866,12,as
The Wonderful Wizard of Oz,50,13,11,-2,55,1866,12,they
The Wonderful Wizard of Oz,50,13,11,-2,55,1866,12,come
The Wonderful Wizard of Oz,50,13,11,-2,55,1867,12,he
The Wonderful Wizard of Oz,50,13,11,-2,55,1867,12,seized
The Wonderful Wizard of Oz,50,13,11,-2,55,1867,12,his
The Wonderful Wizard of Oz,50,13,11,-2,55,1867,12,axe
The Wonderful Wizard of Oz,50,13,11,-2,55,1867,12,which
The Wonderful Wizard of Oz,50,13,11,-2,55,1867,12,he
The Wonderful Wizard of Oz,50,13,11,-2,55,1867,12,had
The Wonderful Wizard of Oz,50,13,11,-2,55,1867,12,made
The Wonderful Wizard of Oz,50,13,11,-2,55,1867,12,very
The Wonderful Wizard of Oz,50,13,11,-2,55,1867,12,sharp
The Wonderful Wizard of Oz,50,13,11,-2,55,1867,12,and
The Wonderful Wizard of Oz,50,13,11,-2,55,1867,12,as
The Wonderful Wizard of Oz,50,13,11,-2,55,1867,12,the
The Wonderful Wizard of Oz,50,13,11,-2,55,1867,12,leader
The Wonderful Wizard of Oz,50,13,11,-2,55,1867,12,of
The Wonderful Wizard of Oz,50,13,11,-2,55,1868,12,the
The Wonderful Wizard of Oz,50,13,11,-2,55,1868,12,wolves
The Wonderful Wizard of Oz,50,13,11,-2,55,1868,12,came
The Wonderful Wizard of Oz,50,13,11,-2,55,1868,12,on
The Wonderful Wizard of Oz,50,13,11,-2,55,1868,12,the
The Wonderful Wizard of Oz,50,13,11,-2,55,1868,12,tin
The Wonderful Wizard of Oz,50,13,11,-2,55,1868,12,woodman
The Wonderful Wizard of Oz,50,13,11,-2,55,1868,12,swung
The Wonderful Wizard of Oz,50,13,11,-2,55,1868,12,his
The Wonderful Wizard of Oz,50,13,11,-2,55,1868,12,arm
The Wonderful Wizard of Oz,50,13,11,-2,55,1868,12,and
The Wonderful Wizard of Oz,50,13,11,-2,55,1868,12,chopped
The Wonderful Wizard of Oz,50,13,11,-2,55,1868,12,the
The Wonderful Wizard of Oz,50,13,11,-2,55,1868,12,wolf's
The Wonderful Wizard of Oz,50,13,11,-2,55,1869,12,head
The Wonderful Wizard of Oz,50,13,11,-2,55,1869,12,from
The Wonderful Wizard of Oz,50,13,11,-2,55,1869,12,its
The Wonderful Wizard of Oz,50,13,11,-2,55,1869,12,body
The Wonderful Wizard of Oz,50,13,11,-2,55,1869,12,so
The Wonderful Wizard of Oz,50,13,11,-2,55,1869,12,that
The Wonderful Wizard of Oz,50,13,11,-2,55,1869,12,it
The Wonderful Wizard of Oz,50,13,11,-2,55,1869,12,immediately
The Wonderful Wizard of Oz,50,13,11,-2,55,1869,12,died
The Wonderful Wizard of Oz,50,13,11,-2,55,1869,12,as
The Wonderful Wizard of Oz,50,13,11,-2,55,1869,12,soon
The Wonderful Wizard of Oz,50,13,11,-2,55,1869,12,as
The Wonderful Wizard of Oz,50,13,11,-2,55,1869,12,he
The Wonderful Wizard of Oz,50,13,11,-2,55,1869,12,could
The Wonderful Wizard of Oz,50,13,11,-2,55,1870,12,raise
The Wonderful Wizard of Oz,50,13,11,-2,55,1870,12,his
The Wonderful Wizard of Oz,50,13,11,-2,55,1870,12,axe
The Wonderful Wizard of Oz,50,13,11,-2,55,1870,12,another
The Wonderful Wizard of Oz,50,13,11,-2,55,1870,12,wolf
The Wonderful Wizard of Oz,50,13,11,-2,55,1870,12,came
The Wonderful Wizard of Oz,50,13,11,-2,55,1870,12,up
The Wonderful Wizard of Oz,50,13,11,-2,55,1870,12,and
The Wonderful Wizard of Oz,50,13,11,-2,55,1870,12,he
The Wonderful Wizard of Oz,50,13,11,-2,55,1870,12,also
The Wonderful Wizard of Oz,50,13,11,-2,55,1870,12,fell
The Wonderful Wizard of Oz,50,13,11,-2,55,1870,12,under
The Wonderful Wizard of Oz,50,13,11,-2,55,1870,12,the
The Wonderful Wizard of Oz,50,13,11,-2,55,1870,12,sharp
The Wonderful Wizard of Oz,50,13,11,-2,55,1871,12,edge
The Wonderful Wizard of Oz,50,13,11,-2,55,1871,12,of
The Wonderful Wizard of Oz,50,13,11,-2,55,1871,12,the
The Wonderful Wizard of Oz,50,13,11,-2,55,1871,12,tin
The Wonderful Wizard of Oz,50,13,11,-2,55,1871,12,woodman's
The Wonderful Wizard of Oz,50,13,11,-2,55,1871,12,weapon
The Wonderful Wizard of Oz,50,13,11,-2,55,1871,12,there
The Wonderful Wizard of Oz,50,13,11,-2,55,1871,12,were
The Wonderful Wizard of Oz,50,13,11,-2,55,1871,12,forty
The Wonderful Wizard of Oz,50,13,11,-2,55,1871,12,wolves
The Wonderful Wizard of Oz,50,13,11,-2,55,1871,12,and
The Wonderful Wizard of Oz,50,13,11,-2,55,1871,12,forty
The Wonderful Wizard of Oz,50,13,11,-2,55,1872,12,times
The Wonderful Wizard of Oz,50,13,11,-2,55,1872,12,a
The Wonderful Wizard of Oz,50,13,11,-2,55,1872,12,wolf
The Wonderful Wizard of Oz,50,13,11,-2,55,1872,12,was
The Wonderful Wizard of Oz,50,13,11,-2,55,1872,12,killed
The Wonderful Wizard of Oz,50,13,11,-2,55,1872,12,so
The Wonderful Wizard of Oz,50,13,11,-2,55,1872,12,that
The Wonderful Wizard of Oz,50,13,11,-2,55,1872,12,at
The Wonderful Wizard of Oz,50,13,11,-2,55,1872,12,last
The Wonderful Wizard of Oz,50,13,11,-2,55,1872,12,they
The Wonderful Wizard of Oz,50,13,11,-2,55,1872,12,all
The Wonderful Wizard of Oz,50,13,11,-2,55,1872,12,lay
The Wonderful Wizard of Oz,50,13,11,-2,55,1872,12,dead
The Wonderful Wizard of Oz,50,13,11,-2,55,1872,12,in
The Wonderful Wizard of Oz,50,13,11,-2,55,1872,12,a
The Wonderful Wizard of Oz,50,13,11,-2,55,1872,12,heap
The Wonderful Wizard of Oz,50,13,11,-2,55,1873,12,before
The Wonderful Wizard of Oz,50,13,11,-2,55,1873,12,the
The Wonderful Wizard of Oz,50,13,11,-2,55,1873,12,woodman
The Wonderful Wizard of Oz,50,13,11,-2,55,1874,12,then
The Wonderful Wizard of Oz,50,13,11,-2,55,1874,12,he
The Wonderful Wizard of Oz,50,13,11,-2,55,1874,12,put
The Wonderful Wizard of Oz,50,13,11,-2,55,1874,12,down
The Wonderful Wizard of Oz,50,13,11,-2,55,1874,12,his
The Wonderful Wizard of Oz,50,13,11,-2,55,1874,12,axe
The Wonderful Wizard of Oz,50,13,11,-2,55,1874,12,and
The Wonderful Wizard of Oz,50,13,11,-2,55,1874,12,sat
The Wonderful Wizard of Oz,50,13,11,-2,55,1874,12,beside
The Wonderful Wizard of Oz,50,13,11,-2,55,1874,12,the
The Wonderful Wizard of Oz,50,13,11,-2,55,1874,12,scarecrow
The Wonderful Wizard of Oz,50,13,11,-2,55,1874,12,who
The Wonderful Wizard of Oz,50,13,11,-2,55,1874,12,said
The Wonderful Wizard of Oz,50,13,11,-2,55,1874,12,it
The Wonderful Wizard of Oz,50,13,11,-2,55,1875,12,was
The Wonderful Wizard of Oz,50,13,11,-2,55,1875,12,a
The Wonderful Wizard of Oz,50,13,11,-2,55,1875,12,good
The Wonderful Wizard of Oz,50,13,11,-2,55,1875,12,fight
The Wonderful Wizard of Oz,50,13,11,-2,55,1875,12,friend
The Wonderful Wizard of Oz,50,13,11,-2,55,1876,12,they
The Wonderful Wizard of Oz,50,13,11,-2,55,1876,12,waited
The Wonderful Wizard of Oz,50,13,11,-2,55,1876,12,until
The Wonderful Wizard of Oz,50,13,11,-2,55,1876,12,dorothy
The Wonderful Wizard of Oz,50,13,11,-2,55,1876,12,awoke
The Wonderful Wizard of Oz,50,13,11,-2,55,1876,12,the
The Wonderful Wizard of Oz,50,13,11,-2,55,1876,12,next
The Wonderful Wizard of Oz,50,13,11,-2,55,1876,12,morning
The Wonderful Wizard of Oz,50,13,11,-2,55,1876,12,the
The Wonderful Wizard of Oz,50,13,11,-2,55,1876,12,little
The Wonderful Wizard of Oz,50,13,11,-2,55,1876,12,girl
