gutenberg_id,text,book,linenumber,chapter,page
55,would be pleased to have his company.  So the Tin Woodman shouldered,The Wonderful Wizard of Oz,666,5,18
55,his axe and they all passed through the forest until they came to the,The Wonderful Wizard of Oz,667,5,18
55,road that was paved with yellow brick.,The Wonderful Wizard of Oz,668,5,18
55,,The Wonderful Wizard of Oz,668,5,18
55,The Tin Woodman had asked Dorothy to put the oil-can in her basket.,The Wonderful Wizard of Oz,669,5,18
55,"""For,"" he said, ""if I should get caught in the rain, and rust again, I",The Wonderful Wizard of Oz,670,5,18
55,"would need the oil-can badly.""",The Wonderful Wizard of Oz,671,5,18
55,,The Wonderful Wizard of Oz,671,5,18
55,"It was a bit of good luck to have their new comrade join the party, for",The Wonderful Wizard of Oz,672,5,18
55,soon after they had begun their journey again they came to a place,The Wonderful Wizard of Oz,673,5,18
55,where the trees and branches grew so thick over the road that the,The Wonderful Wizard of Oz,674,5,18
55,travelers could not pass.  But the Tin Woodman set to work with his axe,The Wonderful Wizard of Oz,675,5,18
55,and chopped so well that soon he cleared a passage for the entire party.,The Wonderful Wizard of Oz,676,5,18
55,,The Wonderful Wizard of Oz,676,5,18
55,Dorothy was thinking so earnestly as they walked along that she did not,The Wonderful Wizard of Oz,677,5,18
55,notice when the Scarecrow stumbled into a hole and rolled over to the,The Wonderful Wizard of Oz,678,5,18
55,side of the road.  Indeed he was obliged to call to her to help him up,The Wonderful Wizard of Oz,679,5,18
55,again.,The Wonderful Wizard of Oz,680,5,18
55,,The Wonderful Wizard of Oz,680,5,18
55,"""Why didn't you walk around the hole?"" asked the Tin Woodman.",The Wonderful Wizard of Oz,681,5,18
55,,The Wonderful Wizard of Oz,681,5,18
55,"""I don't know enough,"" replied the Scarecrow cheerfully.  ""My head is",The Wonderful Wizard of Oz,682,5,18
55,"stuffed with straw, you know, and that is why I am going to Oz to ask",The Wonderful Wizard of Oz,683,5,18
55,"him for some brains.""",The Wonderful Wizard of Oz,684,5,18
55,,The Wonderful Wizard of Oz,684,5,18
55,"""Oh, I see,"" said the Tin Woodman.  ""But, after all, brains are not the",The Wonderful Wizard of Oz,685,5,18
55,"best things in the world.""",The Wonderful Wizard of Oz,686,5,18
55,,The Wonderful Wizard of Oz,686,5,18
55,"""Have you any?"" inquired the Scarecrow.",The Wonderful Wizard of Oz,687,5,18
55,,The Wonderful Wizard of Oz,687,5,18
55,"""No, my head is quite empty,"" answered the Woodman.  ""But once I had",The Wonderful Wizard of Oz,688,5,18
55,"brains, and a heart also; so, having tried them both, I should much",The Wonderful Wizard of Oz,689,5,18
55,"rather have a heart.""",The Wonderful Wizard of Oz,690,5,18
55,,The Wonderful Wizard of Oz,690,5,18
55,"""And why is that?"" asked the Scarecrow.",The Wonderful Wizard of Oz,691,5,18
55,,The Wonderful Wizard of Oz,691,5,18
55,"""I will tell you my story, and then you will know.""",The Wonderful Wizard of Oz,692,5,18
55,,The Wonderful Wizard of Oz,692,5,18
55,"So, while they were walking through the forest, the Tin Woodman told",The Wonderful Wizard of Oz,693,5,18
55,the following story:,The Wonderful Wizard of Oz,694,5,18
55,,The Wonderful Wizard of Oz,694,5,18
55,"""I was born the son of a woodman who chopped down trees in the forest",The Wonderful Wizard of Oz,695,5,18
55,"and sold the wood for a living.  When I grew up, I too became a",The Wonderful Wizard of Oz,696,5,18
55,"woodchopper, and after my father died I took care of my old mother as",The Wonderful Wizard of Oz,697,5,18
55,long as she lived.  Then I made up my mind that instead of living alone,The Wonderful Wizard of Oz,698,5,18
55,"I would marry, so that I might not become lonely.",The Wonderful Wizard of Oz,699,5,18
55,,The Wonderful Wizard of Oz,699,5,18
55,"""There was one of the Munchkin girls who was so beautiful that I soon",The Wonderful Wizard of Oz,700,5,18
55,"grew to love her with all my heart.  She, on her part, promised to",The Wonderful Wizard of Oz,701,5,18
55,marry me as soon as I could earn enough money to build a better house,The Wonderful Wizard of Oz,702,5,18
55,for her; so I set to work harder than ever.  But the girl lived with an,The Wonderful Wizard of Oz,703,5,19
55,"old woman who did not want her to marry anyone, for she was so lazy she",The Wonderful Wizard of Oz,704,5,19
55,wished the girl to remain with her and do the cooking and the,The Wonderful Wizard of Oz,705,5,19
55,"housework.  So the old woman went to the Wicked Witch of the East, and",The Wonderful Wizard of Oz,706,5,19
55,promised her two sheep and a cow if she would prevent the marriage.,The Wonderful Wizard of Oz,707,5,19
55,"Thereupon the Wicked Witch enchanted my axe, and when I was chopping",The Wonderful Wizard of Oz,708,5,19
55,"away at my best one day, for I was anxious to get the new house and my",The Wonderful Wizard of Oz,709,5,19
55,"wife as soon as possible, the axe slipped all at once and cut off my",The Wonderful Wizard of Oz,710,5,19
55,left leg.,The Wonderful Wizard of Oz,711,5,19
55,,The Wonderful Wizard of Oz,711,5,19
55,"""This at first seemed a great misfortune, for I knew a one-legged man",The Wonderful Wizard of Oz,712,5,19
55,could not do very well as a wood-chopper.  So I went to a tinsmith and,The Wonderful Wizard of Oz,713,5,19
55,"had him make me a new leg out of tin.  The leg worked very well, once I",The Wonderful Wizard of Oz,714,5,19
55,"was used to it.  But my action angered the Wicked Witch of the East,",The Wonderful Wizard of Oz,715,5,19
55,for she had promised the old woman I should not marry the pretty,The Wonderful Wizard of Oz,716,5,19
55,"Munchkin girl.  When I began chopping again, my axe slipped and cut off",The Wonderful Wizard of Oz,717,5,19
55,"my right leg.  Again I went to the tinsmith, and again he made me a leg",The Wonderful Wizard of Oz,718,5,19
55,"out of tin.  After this the enchanted axe cut off my arms, one after",The Wonderful Wizard of Oz,719,5,19
55,"the other; but, nothing daunted, I had them replaced with tin ones.",The Wonderful Wizard of Oz,720,5,19
55,"The Wicked Witch then made the axe slip and cut off my head, and at",The Wonderful Wizard of Oz,721,5,19
55,first I thought that was the end of me.  But the tinsmith happened to,The Wonderful Wizard of Oz,722,5,19
55,"come along, and he made me a new head out of tin.",The Wonderful Wizard of Oz,723,5,19
55,,The Wonderful Wizard of Oz,723,5,19
55,"""I thought I had beaten the Wicked Witch then, and I worked harder than",The Wonderful Wizard of Oz,724,5,19
55,ever; but I little knew how cruel my enemy could be.  She thought of a,The Wonderful Wizard of Oz,725,5,19
55,"new way to kill my love for the beautiful Munchkin maiden, and made my",The Wonderful Wizard of Oz,726,5,19
55,"axe slip again, so that it cut right through my body, splitting me into",The Wonderful Wizard of Oz,727,5,19
55,two halves.  Once more the tinsmith came to my help and made me a body,The Wonderful Wizard of Oz,728,5,19
55,"of tin, fastening my tin arms and legs and head to it, by means of",The Wonderful Wizard of Oz,729,5,19
55,"joints, so that I could move around as well as ever.  But, alas!  I had",The Wonderful Wizard of Oz,730,5,19
55,"now no heart, so that I lost all my love for the Munchkin girl, and did",The Wonderful Wizard of Oz,731,5,19
55,not care whether I married her or not.  I suppose she is still living,The Wonderful Wizard of Oz,732,5,19
55,"with the old woman, waiting for me to come after her.",The Wonderful Wizard of Oz,733,5,19
55,,The Wonderful Wizard of Oz,733,5,19
55,"""My body shone so brightly in the sun that I felt very proud of it and",The Wonderful Wizard of Oz,734,5,19
55,"it did not matter now if my axe slipped, for it could not cut me.",The Wonderful Wizard of Oz,735,5,19
55,There was only one danger--that my joints would rust; but I kept an,The Wonderful Wizard of Oz,736,5,19
55,oil-can in my cottage and took care to oil myself whenever I needed it.,The Wonderful Wizard of Oz,737,5,19
55,"However, there came a day when I forgot to do this, and, being caught",The Wonderful Wizard of Oz,738,5,19
55,"in a rainstorm, before I thought of the danger my joints had rusted,",The Wonderful Wizard of Oz,739,5,19
55,and I was left to stand in the woods until you came to help me.  It was,The Wonderful Wizard of Oz,740,5,20
55,"a terrible thing to undergo, but during the year I stood there I had",The Wonderful Wizard of Oz,741,5,20
55,time to think that the greatest loss I had known was the loss of my,The Wonderful Wizard of Oz,742,5,20
55,heart.  While I was in love I was the happiest man on earth; but no one,The Wonderful Wizard of Oz,743,5,20
55,"can love who has not a heart, and so I am resolved to ask Oz to give me",The Wonderful Wizard of Oz,744,5,20
55,"one.  If he does, I will go back to the Munchkin maiden and marry her.""",The Wonderful Wizard of Oz,745,5,20
55,,The Wonderful Wizard of Oz,745,5,20
55,Both Dorothy and the Scarecrow had been greatly interested in the story,The Wonderful Wizard of Oz,746,5,20
55,"of the Tin Woodman, and now they knew why he was so anxious to get a",The Wonderful Wizard of Oz,747,5,20
55,new heart.,The Wonderful Wizard of Oz,748,5,20
55,,The Wonderful Wizard of Oz,748,5,20
55,"""All the same,"" said the Scarecrow, ""I shall ask for brains instead of",The Wonderful Wizard of Oz,749,5,20
55,a heart; for a fool would not know what to do with a heart if he had,The Wonderful Wizard of Oz,750,5,20
55,"one.""",The Wonderful Wizard of Oz,751,5,20
55,,The Wonderful Wizard of Oz,751,5,20
55,"""I shall take the heart,"" returned the Tin Woodman; ""for brains do not",The Wonderful Wizard of Oz,752,5,20
55,"make one happy, and happiness is the best thing in the world.""",The Wonderful Wizard of Oz,753,5,20
55,,The Wonderful Wizard of Oz,753,5,20
55,"Dorothy did not say anything, for she was puzzled to know which of her",The Wonderful Wizard of Oz,754,5,20
55,"two friends was right, and she decided if she could only get back to",The Wonderful Wizard of Oz,755,5,20
55,"Kansas and Aunt Em, it did not matter so much whether the Woodman had",The Wonderful Wizard of Oz,756,5,20
55,"no brains and the Scarecrow no heart, or each got what he wanted.",The Wonderful Wizard of Oz,757,5,20
55,,The Wonderful Wizard of Oz,757,5,20
55,"What worried her most was that the bread was nearly gone, and another",The Wonderful Wizard of Oz,758,5,20
55,"meal for herself and Toto would empty the basket.  To be sure, neither",The Wonderful Wizard of Oz,759,5,20
55,"the Woodman nor the Scarecrow ever ate anything, but she was not made",The Wonderful Wizard of Oz,760,5,20
55,"of tin nor straw, and could not live unless she was fed.",The Wonderful Wizard of Oz,761,5,20
55,,The Wonderful Wizard of Oz,761,5,20
55,,The Wonderful Wizard of Oz,761,5,20
55,,The Wonderful Wizard of Oz,761,5,20
55,,The Wonderful Wizard of Oz,761,5,20
55,6.  The Cowardly Lion,The Wonderful Wizard of Oz,762,6,20
55,,The Wonderful Wizard of Oz,762,6,20
55,,The Wonderful Wizard of Oz,762,6,20
55,All this time Dorothy and her companions had been walking through the,The Wonderful Wizard of Oz,763,6,20
55,"thick woods.  The road was still paved with yellow brick, but these",The Wonderful Wizard of Oz,764,6,20
55,"were much covered by dried branches and dead leaves from the trees, and",The Wonderful Wizard of Oz,765,6,20
55,the walking was not at all good.,The Wonderful Wizard of Oz,766,6,20
55,,The Wonderful Wizard of Oz,766,6,20
55,"There were few birds in this part of the forest, for birds love the",The Wonderful Wizard of Oz,767,6,20
55,open country where there is plenty of sunshine.  But now and then there,The Wonderful Wizard of Oz,768,6,20
55,came a deep growl from some wild animal hidden among the trees.  These,The Wonderful Wizard of Oz,769,6,20
55,"sounds made the little girl's heart beat fast, for she did not know",The Wonderful Wizard of Oz,770,6,20
55,"what made them; but Toto knew, and he walked close to Dorothy's side,",The Wonderful Wizard of Oz,771,6,20
55,and did not even bark in return.,The Wonderful Wizard of Oz,772,6,20
55,,The Wonderful Wizard of Oz,772,6,20
55,"""How long will it be,"" the child asked of the Tin Woodman, ""before we",The Wonderful Wizard of Oz,773,6,20
55,"are out of the forest?""",The Wonderful Wizard of Oz,774,6,20
55,,The Wonderful Wizard of Oz,774,6,20
55,"""I cannot tell,"" was the answer, ""for I have never been to the Emerald",The Wonderful Wizard of Oz,775,6,20
55,"City.  But my father went there once, when I was a boy, and he said it",The Wonderful Wizard of Oz,776,6,20
55,"was a long journey through a dangerous country, although nearer to the",The Wonderful Wizard of Oz,777,6,21
55,city where Oz dwells the country is beautiful.  But I am not afraid so,The Wonderful Wizard of Oz,778,6,21
55,"long as I have my oil-can, and nothing can hurt the Scarecrow, while",The Wonderful Wizard of Oz,779,6,21
55,"you bear upon your forehead the mark of the Good Witch's kiss, and that",The Wonderful Wizard of Oz,780,6,21
55,"will protect you from harm.""",The Wonderful Wizard of Oz,781,6,21
55,,The Wonderful Wizard of Oz,781,6,21
55,"""But Toto!"" said the girl anxiously.  ""What will protect him?""",The Wonderful Wizard of Oz,782,6,21
55,,The Wonderful Wizard of Oz,782,6,21
55,"""We must protect him ourselves if he is in danger,"" replied the Tin",The Wonderful Wizard of Oz,783,6,21
55,Woodman.,The Wonderful Wizard of Oz,784,6,21
55,,The Wonderful Wizard of Oz,784,6,21
55,"Just as he spoke there came from the forest a terrible roar, and the",The Wonderful Wizard of Oz,785,6,21
55,next moment a great Lion bounded into the road.  With one blow of his,The Wonderful Wizard of Oz,786,6,21
55,paw he sent the Scarecrow spinning over and over to the edge of the,The Wonderful Wizard of Oz,787,6,21
55,"road, and then he struck at the Tin Woodman with his sharp claws.  But,",The Wonderful Wizard of Oz,788,6,21
55,"to the Lion's surprise, he could make no impression on the tin,",The Wonderful Wizard of Oz,789,6,21
55,although the Woodman fell over in the road and lay still.,The Wonderful Wizard of Oz,790,6,21
55,,The Wonderful Wizard of Oz,790,6,21
55,"Little Toto, now that he had an enemy to face, ran barking toward the",The Wonderful Wizard of Oz,791,6,21
55,"Lion, and the great beast had opened his mouth to bite the dog, when",The Wonderful Wizard of Oz,792,6,21
55,"Dorothy, fearing Toto would be killed, and heedless of danger, rushed",The Wonderful Wizard of Oz,793,6,21
55,"forward and slapped the Lion upon his nose as hard as she could, while",The Wonderful Wizard of Oz,794,6,21
55,she cried out:,The Wonderful Wizard of Oz,795,6,21
55,,The Wonderful Wizard of Oz,795,6,21
55,"""Don't you dare to bite Toto!  You ought to be ashamed of yourself, a",The Wonderful Wizard of Oz,796,6,21
55,"big beast like you, to bite a poor little dog!""",The Wonderful Wizard of Oz,797,6,21
55,,The Wonderful Wizard of Oz,797,6,21
55,"""I didn't bite him,"" said the Lion, as he rubbed his nose with his paw",The Wonderful Wizard of Oz,798,6,21
55,where Dorothy had hit it.,The Wonderful Wizard of Oz,799,6,21
55,,The Wonderful Wizard of Oz,799,6,21
55,"""No, but you tried to,"" she retorted.  ""You are nothing but a big",The Wonderful Wizard of Oz,800,6,21
55,"coward.""",The Wonderful Wizard of Oz,801,6,21
55,,The Wonderful Wizard of Oz,801,6,21
55,"""I know it,"" said the Lion, hanging his head in shame.  ""I've always",The Wonderful Wizard of Oz,802,6,21
55,"known it.  But how can I help it?""",The Wonderful Wizard of Oz,803,6,21
55,,The Wonderful Wizard of Oz,803,6,21
55,"""I don't know, I'm sure.  To think of your striking a stuffed man, like",The Wonderful Wizard of Oz,804,6,21
55,"the poor Scarecrow!""",The Wonderful Wizard of Oz,805,6,21
55,,The Wonderful Wizard of Oz,805,6,21
55,"""Is he stuffed?"" asked the Lion in surprise, as he watched her pick up",The Wonderful Wizard of Oz,806,6,21
55,"the Scarecrow and set him upon his feet, while she patted him into",The Wonderful Wizard of Oz,807,6,21
55,shape again.,The Wonderful Wizard of Oz,808,6,21
55,,The Wonderful Wizard of Oz,808,6,21
55,"""Of course he's stuffed,"" replied Dorothy, who was still angry.",The Wonderful Wizard of Oz,809,6,21
55,,The Wonderful Wizard of Oz,809,6,21
55,"""That's why he went over so easily,"" remarked the Lion.  ""It astonished",The Wonderful Wizard of Oz,810,6,21
55,"me to see him whirl around so.  Is the other one stuffed also?""",The Wonderful Wizard of Oz,811,6,21
55,,The Wonderful Wizard of Oz,811,6,21
55,"""No,"" said Dorothy, ""he's made of tin.""  And she helped the Woodman up",The Wonderful Wizard of Oz,812,6,21
55,again.,The Wonderful Wizard of Oz,813,6,21
55,,The Wonderful Wizard of Oz,813,6,21
55,"""That's why he nearly blunted my claws,"" said the Lion.  ""When they",The Wonderful Wizard of Oz,814,6,22
55,scratched against the tin it made a cold shiver run down my back.  What,The Wonderful Wizard of Oz,815,6,22
55,"is that little animal you are so tender of?""",The Wonderful Wizard of Oz,816,6,22
55,,The Wonderful Wizard of Oz,816,6,22
55,"""He is my dog, Toto,"" answered Dorothy.",The Wonderful Wizard of Oz,817,6,22
55,,The Wonderful Wizard of Oz,817,6,22
55,"""Is he made of tin, or stuffed?"" asked the Lion.",The Wonderful Wizard of Oz,818,6,22
55,,The Wonderful Wizard of Oz,818,6,22
55,"""Neither.  He's a--a--a meat dog,"" said the girl.",The Wonderful Wizard of Oz,819,6,22
55,,The Wonderful Wizard of Oz,819,6,22
55,"""Oh!  He's a curious animal and seems remarkably small, now that I look",The Wonderful Wizard of Oz,820,6,22
55,"at him.  No one would think of biting such a little thing, except a",The Wonderful Wizard of Oz,821,6,22
55,"coward like me,"" continued the Lion sadly.",The Wonderful Wizard of Oz,822,6,22
55,,The Wonderful Wizard of Oz,822,6,22
55,"""What makes you a coward?"" asked Dorothy, looking at the great beast in",The Wonderful Wizard of Oz,823,6,22
55,"wonder, for he was as big as a small horse.",The Wonderful Wizard of Oz,824,6,22
55,,The Wonderful Wizard of Oz,824,6,22
55,"""It's a mystery,"" replied the Lion.  ""I suppose I was born that way.",The Wonderful Wizard of Oz,825,6,22
55,"All the other animals in the forest naturally expect me to be brave,",The Wonderful Wizard of Oz,826,6,22
55,for the Lion is everywhere thought to be the King of Beasts.  I learned,The Wonderful Wizard of Oz,827,6,22
55,that if I roared very loudly every living thing was frightened and got,The Wonderful Wizard of Oz,828,6,22
55,out of my way.  Whenever I've met a man I've been awfully scared; but I,The Wonderful Wizard of Oz,829,6,22
55,"just roared at him, and he has always run away as fast as he could go.",The Wonderful Wizard of Oz,830,6,22
55,If the elephants and the tigers and the bears had ever tried to fight,The Wonderful Wizard of Oz,831,6,22
55,"me, I should have run myself--I'm such a coward; but just as soon as",The Wonderful Wizard of Oz,832,6,22
55,"they hear me roar they all try to get away from me, and of course I let",The Wonderful Wizard of Oz,833,6,22
55,"them go.""",The Wonderful Wizard of Oz,834,6,22
55,,The Wonderful Wizard of Oz,834,6,22
55,"""But that isn't right.  The King of Beasts shouldn't be a coward,"" said",The Wonderful Wizard of Oz,835,6,22
55,the Scarecrow.,The Wonderful Wizard of Oz,836,6,22
55,,The Wonderful Wizard of Oz,836,6,22
55,"""I know it,"" returned the Lion, wiping a tear from his eye with the tip",The Wonderful Wizard of Oz,837,6,22
55,"of his tail.  ""It is my great sorrow, and makes my life very unhappy.",The Wonderful Wizard of Oz,838,6,22
55,"But whenever there is danger, my heart begins to beat fast.""",The Wonderful Wizard of Oz,839,6,22
55,,The Wonderful Wizard of Oz,839,6,22
55,"""Perhaps you have heart disease,"" said the Tin Woodman.",The Wonderful Wizard of Oz,840,6,22
55,,The Wonderful Wizard of Oz,840,6,22
55,"""It may be,"" said the Lion.",The Wonderful Wizard of Oz,841,6,22
55,,The Wonderful Wizard of Oz,841,6,22
55,"""If you have,"" continued the Tin Woodman, ""you ought to be glad, for it",The Wonderful Wizard of Oz,842,6,22
55,"proves you have a heart.  For my part, I have no heart; so I cannot",The Wonderful Wizard of Oz,843,6,22
55,"have heart disease.""",The Wonderful Wizard of Oz,844,6,22
55,,The Wonderful Wizard of Oz,844,6,22
55,"""Perhaps,"" said the Lion thoughtfully, ""if I had no heart I should not",The Wonderful Wizard of Oz,845,6,22
55,"be a coward.""",The Wonderful Wizard of Oz,846,6,22
55,,The Wonderful Wizard of Oz,846,6,22
55,"""Have you brains?"" asked the Scarecrow.",The Wonderful Wizard of Oz,847,6,22
55,,The Wonderful Wizard of Oz,847,6,22
55,"""I suppose so.  I've never looked to see,"" replied the Lion.",The Wonderful Wizard of Oz,848,6,22
55,,The Wonderful Wizard of Oz,848,6,22
55,"""I am going to the Great Oz to ask him to give me some,"" remarked the",The Wonderful Wizard of Oz,849,6,22
55,"Scarecrow, ""for my head is stuffed with straw.""",The Wonderful Wizard of Oz,850,6,22
55,,The Wonderful Wizard of Oz,850,6,22
55,"""And I am going to ask him to give me a heart,"" said the Woodman.",The Wonderful Wizard of Oz,851,6,23
55,,The Wonderful Wizard of Oz,851,6,23
55,"""And I am going to ask him to send Toto and me back to Kansas,"" added",The Wonderful Wizard of Oz,852,6,23
55,Dorothy.,The Wonderful Wizard of Oz,853,6,23
55,,The Wonderful Wizard of Oz,853,6,23
55,"""Do you think Oz could give me courage?"" asked the Cowardly Lion.",The Wonderful Wizard of Oz,854,6,23
55,,The Wonderful Wizard of Oz,854,6,23
55,"""Just as easily as he could give me brains,"" said the Scarecrow.",The Wonderful Wizard of Oz,855,6,23
55,,The Wonderful Wizard of Oz,855,6,23
55,"""Or give me a heart,"" said the Tin Woodman.",The Wonderful Wizard of Oz,856,6,23
55,,The Wonderful Wizard of Oz,856,6,23
55,"""Or send me back to Kansas,"" said Dorothy.",The Wonderful Wizard of Oz,857,6,23
55,,The Wonderful Wizard of Oz,857,6,23
55,"""Then, if you don't mind, I'll go with you,"" said the Lion, ""for my",The Wonderful Wizard of Oz,858,6,23
55,"life is simply unbearable without a bit of courage.""",The Wonderful Wizard of Oz,859,6,23
55,,The Wonderful Wizard of Oz,859,6,23
55,"""You will be very welcome,"" answered Dorothy, ""for you will help to",The Wonderful Wizard of Oz,860,6,23
55,keep away the other wild beasts.  It seems to me they must be more,The Wonderful Wizard of Oz,861,6,23
55,"cowardly than you are if they allow you to scare them so easily.""",The Wonderful Wizard of Oz,862,6,23
55,,The Wonderful Wizard of Oz,862,6,23
55,"""They really are,"" said the Lion, ""but that doesn't make me any braver,",The Wonderful Wizard of Oz,863,6,23
55,"and as long as I know myself to be a coward I shall be unhappy.""",The Wonderful Wizard of Oz,864,6,23
55,,The Wonderful Wizard of Oz,864,6,23
55,"So once more the little company set off upon the journey, the Lion",The Wonderful Wizard of Oz,865,6,23
55,walking with stately strides at Dorothy's side.  Toto did not approve of,The Wonderful Wizard of Oz,866,6,23
55,"this new comrade at first, for he could not forget how nearly he had",The Wonderful Wizard of Oz,867,6,23
55,been crushed between the Lion's great jaws.  But after a time he became,The Wonderful Wizard of Oz,868,6,23
55,"more at ease, and presently Toto and the Cowardly Lion had grown to be",The Wonderful Wizard of Oz,869,6,23
55,good friends.,The Wonderful Wizard of Oz,870,6,23
55,,The Wonderful Wizard of Oz,870,6,23
55,During the rest of that day there was no other adventure to mar the,The Wonderful Wizard of Oz,871,6,23
55,"peace of their journey.  Once, indeed, the Tin Woodman stepped upon a",The Wonderful Wizard of Oz,872,6,23
55,"beetle that was crawling along the road, and killed the poor little",The Wonderful Wizard of Oz,873,6,23
55,"thing.  This made the Tin Woodman very unhappy, for he was always",The Wonderful Wizard of Oz,874,6,23
55,careful not to hurt any living creature; and as he walked along he wept,The Wonderful Wizard of Oz,875,6,23
55,several tears of sorrow and regret.  These tears ran slowly down his,The Wonderful Wizard of Oz,876,6,23
55,"face and over the hinges of his jaw, and there they rusted.  When",The Wonderful Wizard of Oz,877,6,23
55,Dorothy presently asked him a question the Tin Woodman could not open,The Wonderful Wizard of Oz,878,6,23
55,"his mouth, for his jaws were tightly rusted together.  He became",The Wonderful Wizard of Oz,879,6,23
55,greatly frightened at this and made many motions to Dorothy to relieve,The Wonderful Wizard of Oz,880,6,23
55,"him, but she could not understand.  The Lion was also puzzled to know",The Wonderful Wizard of Oz,881,6,23
55,what was wrong.  But the Scarecrow seized the oil-can from Dorothy's,The Wonderful Wizard of Oz,882,6,23
55,"basket and oiled the Woodman's jaws, so that after a few moments he",The Wonderful Wizard of Oz,883,6,23
55,could talk as well as before.,The Wonderful Wizard of Oz,884,6,23
55,,The Wonderful Wizard of Oz,884,6,23
55,"""This will serve me a lesson,"" said he, ""to look where I step.  For if",The Wonderful Wizard of Oz,885,6,23
55,"I should kill another bug or beetle I should surely cry again, and",The Wonderful Wizard of Oz,886,6,23
55,"crying rusts my jaws so that I cannot speak.""",The Wonderful Wizard of Oz,887,6,23
55,,The Wonderful Wizard of Oz,887,6,23
55,"Thereafter he walked very carefully, with his eyes on the road, and",The Wonderful Wizard of Oz,888,6,24
55,"when he saw a tiny ant toiling by he would step over it, so as not to",The Wonderful Wizard of Oz,889,6,24
55,"harm it.  The Tin Woodman knew very well he had no heart, and therefore",The Wonderful Wizard of Oz,890,6,24
55,he took great care never to be cruel or unkind to anything.,The Wonderful Wizard of Oz,891,6,24
55,,The Wonderful Wizard of Oz,891,6,24
55,"""You people with hearts,"" he said, ""have something to guide you, and",The Wonderful Wizard of Oz,892,6,24
55,"need never do wrong; but I have no heart, and so I must be very",The Wonderful Wizard of Oz,893,6,24
55,"careful.  When Oz gives me a heart of course I needn't mind so much.""",The Wonderful Wizard of Oz,894,6,24
55,,The Wonderful Wizard of Oz,894,6,24
55,,The Wonderful Wizard of Oz,894,6,24
55,,The Wonderful Wizard of Oz,894,6,24
55,,The Wonderful Wizard of Oz,894,6,24
55,7.  The Journey to the Great Oz,The Wonderful Wizard of Oz,895,7,24
55,,The Wonderful Wizard of Oz,895,7,24
55,,The Wonderful Wizard of Oz,895,7,24
55,They were obliged to camp out that night under a large tree in the,The Wonderful Wizard of Oz,896,7,24
55,"forest, for there were no houses near.  The tree made a good, thick",The Wonderful Wizard of Oz,897,7,24
55,"covering to protect them from the dew, and the Tin Woodman chopped a",The Wonderful Wizard of Oz,898,7,24
55,great pile of wood with his axe and Dorothy built a splendid fire that,The Wonderful Wizard of Oz,899,7,24
55,warmed her and made her feel less lonely.  She and Toto ate the last of,The Wonderful Wizard of Oz,900,7,24
55,"their bread, and now she did not know what they would do for breakfast.",The Wonderful Wizard of Oz,901,7,24
55,,The Wonderful Wizard of Oz,901,7,24
55,"""If you wish,"" said the Lion, ""I will go into the forest and kill a",The Wonderful Wizard of Oz,902,7,24
55,"deer for you.  You can roast it by the fire, since your tastes are so",The Wonderful Wizard of Oz,903,7,24
55,"peculiar that you prefer cooked food, and then you will have a very",The Wonderful Wizard of Oz,904,7,24
55,"good breakfast.""",The Wonderful Wizard of Oz,905,7,24
55,,The Wonderful Wizard of Oz,905,7,24
55,"""Don't!  Please don't,"" begged the Tin Woodman.  ""I should certainly",The Wonderful Wizard of Oz,906,7,24
55,"weep if you killed a poor deer, and then my jaws would rust again.""",The Wonderful Wizard of Oz,907,7,24
55,,The Wonderful Wizard of Oz,907,7,24
55,"But the Lion went away into the forest and found his own supper, and no",The Wonderful Wizard of Oz,908,7,24
55,"one ever knew what it was, for he didn't mention it.  And the Scarecrow",The Wonderful Wizard of Oz,909,7,24
55,"found a tree full of nuts and filled Dorothy's basket with them, so",The Wonderful Wizard of Oz,910,7,24
55,that she would not be hungry for a long time.  She thought this was,The Wonderful Wizard of Oz,911,7,24
55,"very kind and thoughtful of the Scarecrow, but she laughed heartily at",The Wonderful Wizard of Oz,912,7,24
55,the awkward way in which the poor creature picked up the nuts.  His,The Wonderful Wizard of Oz,913,7,24
55,padded hands were so clumsy and the nuts were so small that he dropped,The Wonderful Wizard of Oz,914,7,24
55,almost as many as he put in the basket.  But the Scarecrow did not mind,The Wonderful Wizard of Oz,915,7,24
55,"how long it took him to fill the basket, for it enabled him to keep",The Wonderful Wizard of Oz,916,7,24
55,"away from the fire, as he feared a spark might get into his straw and",The Wonderful Wizard of Oz,917,7,24
55,"burn him up.  So he kept a good distance away from the flames, and only",The Wonderful Wizard of Oz,918,7,24
55,came near to cover Dorothy with dry leaves when she lay down to sleep.,The Wonderful Wizard of Oz,919,7,24
55,"These kept her very snug and warm, and she slept soundly until morning.",The Wonderful Wizard of Oz,920,7,24
55,,The Wonderful Wizard of Oz,920,7,24
55,"When it was daylight, the girl bathed her face in a little rippling",The Wonderful Wizard of Oz,921,7,24
55,"brook, and soon after they all started toward the Emerald City.",The Wonderful Wizard of Oz,922,7,24
55,,The Wonderful Wizard of Oz,922,7,24
55,This was to be an eventful day for the travelers.  They had hardly been,The Wonderful Wizard of Oz,923,7,24
55,walking an hour when they saw before them a great ditch that crossed,The Wonderful Wizard of Oz,924,7,24
55,the road and divided the forest as far as they could see on either,The Wonderful Wizard of Oz,925,7,25
